estabelecimento_codigo_ibge_municipio,data_aplicacao,n,uf,n_7mean
3300704,2021-02-04,20,RJ,153.285714285714
3300704,2021-02-08,437,RJ,192.714285714286
3300704,2021-02-09,178,RJ,174.571428571429
3300704,2021-02-10,299,RJ,170.857142857143
3300704,2021-02-11,294,RJ,199
3300704,2021-02-12,107,RJ,196.428571428571
3300803,2021-01-19,2,RJ,
3300803,2021-01-20,1,RJ,
3300902,2021-01-20,30,RJ,
3300902,2021-01-21,16,RJ,
3300902,2021-01-22,14,RJ,
3300902,2021-01-26,1,RJ,
3300902,2021-01-28,6,RJ,
3300902,2021-01-29,11,RJ,
3300936,2021-01-19,2,RJ,
3300936,2021-01-20,40,RJ,
3300936,2021-01-21,23,RJ,
3300936,2021-01-22,28,RJ,
3300936,2021-01-23,18,RJ,
3300936,2021-01-24,9,RJ,
3300936,2021-01-25,15,RJ,19.2857142857143
3300936,2021-01-26,19,RJ,21.7142857142857
3300936,2021-01-27,8,RJ,17.1428571428571
3300936,2021-01-28,20,RJ,16.7142857142857
3300936,2021-01-29,29,RJ,16.8571428571429
3300936,2021-02-01,30,RJ,18.5714285714286
3300936,2021-02-05,31,RJ,21.7142857142857
3300936,2021-02-08,1,RJ,19.7142857142857
3301009,2021-01-19,20,RJ,
3301009,2021-01-20,578,RJ,
3301009,2021-01-21,324,RJ,
3301009,2021-01-22,248,RJ,
3301009,2021-01-25,222,RJ,
3301009,2021-01-26,268,RJ,
3301009,2021-01-27,284,RJ,277.714285714286
3301009,2021-01-28,157,RJ,297.285714285714
3301009,2021-01-29,10,RJ,216.142857142857
3301009,2021-02-01,41,RJ,175.714285714286
3301009,2021-02-02,667,RJ,235.571428571429
3301009,2021-02-03,509,RJ,276.571428571429
3301009,2021-02-04,101,RJ,252.714285714286
3301009,2021-02-05,61,RJ,220.857142857143
3301009,2021-02-08,92,RJ,211.571428571429
3301009,2021-02-09,32,RJ,214.714285714286
3301009,2021-02-10,5,RJ,209.571428571429
3301009,2021-02-11,1,RJ,114.428571428571
3301108,2021-01-19,40,RJ,
3301108,2021-01-20,138,RJ,
3301108,2021-01-26,121,RJ,
3301108,2021-01-27,43,RJ,
3301108,2021-01-28,20,RJ,
3301108,2021-01-29,56,RJ,
3301108,2021-02-08,20,RJ,62.5714285714286
3301108,2021-02-09,11,RJ,58.4285714285714
3301108,2021-02-10,43,RJ,44.8571428571429
3301207,2021-01-20,82,RJ,
3301207,2021-01-21,61,RJ,
3301207,2021-01-22,20,RJ,
3301207,2021-01-23,7,RJ,
3301207,2021-01-25,9,RJ,
3301207,2021-01-26,55,RJ,
3301207,2021-01-27,51,RJ,40.7142857142857
3301207,2021-02-01,32,RJ,33.5714285714286
3301207,2021-02-02,78,RJ,36
3301207,2021-02-03,34,RJ,38
3301207,2021-02-04,57,RJ,45.1428571428572
3301207,2021-02-08,22,RJ,47
3301207,2021-02-10,21,RJ,42.1428571428571
3301306,2021-01-20,110,RJ,
3301306,2021-01-21,4,RJ,
3301306,2021-01-22,5,RJ,
3301306,2021-01-23,8,RJ,
3301306,2021-01-25,42,RJ,
3301306,2021-01-26,83,RJ,
3301306,2021-01-27,53,RJ,43.5714285714286
3301306,2021-01-28,4,RJ,28.4285714285714
3301306,2021-02-01,20,RJ,30.7142857142857
3301306,2021-02-02,21,RJ,33
3301306,2021-02-03,1,RJ,32
3301306,2021-02-04,1,RJ,26.1428571428571
3301306,2021-02-05,34,RJ,19.1428571428571
3301306,2021-02-08,23,RJ,14.8571428571429
3301306,2021-02-09,13,RJ,16.1428571428571
3301306,2021-02-10,101,RJ,27.7142857142857
3301306,2021-02-11,14,RJ,26.7142857142857
3301405,2021-01-19,43,RJ,
3301405,2021-01-20,47,RJ,
3301405,2021-01-21,66,RJ,
3301405,2021-01-22,18,RJ,
3301405,2021-01-23,14,RJ,
3301405,2021-01-24,9,RJ,
3301405,2021-01-25,3,RJ,28.5714285714286
3301405,2021-01-26,35,RJ,27.4285714285714
3301405,2021-01-27,105,RJ,35.7142857142857
3301405,2021-01-28,7,RJ,27.2857142857143
3301504,2021-01-19,7,RJ,
3301504,2021-01-20,139,RJ,
3301504,2021-01-21,98,RJ,
3301504,2021-01-22,45,RJ,
3301504,2021-01-25,20,RJ,
3301504,2021-01-26,44,RJ,
3301504,2021-01-27,33,RJ,55.1428571428572
3301504,2021-01-28,42,RJ,60.1428571428572
3301504,2021-01-29,45,RJ,46.7142857142857
3301504,2021-02-01,48,RJ,39.5714285714286
3301504,2021-02-02,59,RJ,41.5714285714286
3301504,2021-02-03,70,RJ,48.7142857142857
3301504,2021-02-04,21,RJ,45.4285714285714
3301504,2021-02-05,10,RJ,42.1428571428571
3301504,2021-02-09,1,RJ,36.2857142857143
3301504,2021-02-10,33,RJ,34.5714285714286
3301702,2021-01-18,28,RJ,
3301702,2021-01-19,69,RJ,
3301702,2021-01-20,514,RJ,
3301702,2021-01-21,556,RJ,
3301702,2021-01-22,149,RJ,
3301702,2021-01-23,10,RJ,
3301702,2021-01-25,163,RJ,212.714285714286
3301702,2021-01-26,1081,RJ,363.142857142857
3301702,2021-01-27,658,RJ,447.285714285714
3301702,2021-01-28,274,RJ,413
3301702,2021-01-29,199,RJ,362
3301702,2021-01-30,46,RJ,347.285714285714
3301702,2021-01-31,96,RJ,359.571428571429
3301702,2021-02-01,206,RJ,365.714285714286
3301702,2021-02-02,86,RJ,223.571428571429
3301702,2021-02-03,105,RJ,144.571428571429
3301702,2021-02-04,61,RJ,114.142857142857
3301702,2021-02-05,47,RJ,92.4285714285714
3301702,2021-02-07,1,RJ,86
3301702,2021-02-08,48,RJ,79.1428571428572
3301702,2021-02-09,14,RJ,51.7142857142857
3301702,2021-02-10,10,RJ,40.8571428571429
3301702,2021-02-11,34,RJ,30.7142857142857
3301702,2021-02-12,4,RJ,22.5714285714286
3301801,2021-01-20,69,RJ,
3301801,2021-01-21,35,RJ,
3301801,2021-01-22,4,RJ,
3301801,2021-01-23,6,RJ,
3301801,2021-01-24,1,RJ,
3301801,2021-01-25,2,RJ,
3301801,2021-01-26,55,RJ,24.5714285714286
3301801,2021-01-28,66,RJ,24.1428571428571
3301801,2021-01-29,60,RJ,27.7142857142857
3301801,2021-02-02,17,RJ,29.5714285714286
3301801,2021-02-08,31,RJ,33.1428571428572
3301801,2021-02-11,10,RJ,34.4285714285714
3301850,2021-01-19,13,RJ,
3301850,2021-01-20,62,RJ,
3301850,2021-01-21,53,RJ,
3301850,2021-01-22,68,RJ,
3301850,2021-01-23,43,RJ,
3301850,2021-01-24,41,RJ,
3301850,2021-01-25,63,RJ,49
3301850,2021-01-26,112,RJ,63.1428571428572
3301850,2021-01-27,65,RJ,63.5714285714286
3301850,2021-01-28,28,RJ,60
3301850,2021-01-29,61,RJ,59
3301850,2021-02-01,41,RJ,58.7142857142857
3301850,2021-02-02,44,RJ,59.1428571428572
3301850,2021-02-03,79,RJ,61.4285714285714
3301850,2021-02-04,37,RJ,50.7142857142857
3301850,2021-02-05,31,RJ,45.8571428571429
3301850,2021-02-08,36,RJ,47
3301850,2021-02-09,34,RJ,43.1428571428572
3301850,2021-02-10,34,RJ,42.1428571428571
3301850,2021-02-11,42,RJ,41.8571428571429
3301900,2021-01-19,382,RJ,
3301900,2021-01-20,636,RJ,
3301900,2021-01-21,321,RJ,
3301900,2021-01-22,216,RJ,
3301900,2021-01-23,59,RJ,
3301900,2021-01-24,62,RJ,
3301900,2021-01-25,69,RJ,249.285714285714
3301900,2021-01-26,301,RJ,237.714285714286
3301900,2021-01-27,152,RJ,168.571428571429
3301900,2021-01-28,82,RJ,134.428571428571
3301900,2021-01-29,39,RJ,109.142857142857
3301900,2021-02-01,32,RJ,105.285714285714
3301900,2021-02-02,107,RJ,111.714285714286
3301900,2021-02-04,523,RJ,176.571428571429
3301900,2021-02-05,442,RJ,196.714285714286
3301900,2021-02-08,49,RJ,182
3301900,2021-02-09,185,RJ,196.714285714286
3301900,2021-02-10,76,RJ,202
3302007,2021-01-19,187,RJ,
3302007,2021-01-20,275,RJ,
3302007,2021-01-21,221,RJ,
3302007,2021-01-22,173,RJ,
3302007,2021-01-23,10,RJ,
3302007,2021-01-24,20,RJ,
3302007,2021-01-25,167,RJ,150.428571428571
3302007,2021-01-26,91,RJ,136.714285714286
3302007,2021-01-27,71,RJ,107.571428571429
3302007,2021-01-28,107,RJ,91.2857142857143
3302007,2021-01-29,80,RJ,78
3302007,2021-02-01,99,RJ,90.7142857142857
3302007,2021-02-02,87,RJ,100.285714285714
3302007,2021-02-03,117,RJ,93.1428571428571
3302007,2021-02-04,83,RJ,92
3302007,2021-02-05,151,RJ,103.428571428571
3302007,2021-02-06,1,RJ,88.2857142857143
3302007,2021-02-08,54,RJ,84.5714285714286
3302007,2021-02-09,69,RJ,80.2857142857143
3302007,2021-02-10,108,RJ,83.2857142857143
3302007,2021-02-11,73,RJ,77
3302007,2021-02-12,3,RJ,65.5714285714286
3302056,2021-01-20,29,RJ,
3302056,2021-01-21,17,RJ,
3302056,2021-01-22,14,RJ,
3302056,2021-01-25,30,RJ,
3302056,2021-01-26,29,RJ,
3302056,2021-01-27,24,RJ,
3302056,2021-01-28,41,RJ,26.2857142857143
3302056,2021-01-29,31,RJ,26.5714285714286
3302056,2021-02-01,27,RJ,28
3302056,2021-02-02,1,RJ,26.1428571428571
3302056,2021-02-04,41,RJ,27.7142857142857
3302056,2021-02-05,18,RJ,26.1428571428571
3302056,2021-02-06,3,RJ,23.1428571428571
3302056,2021-02-08,15,RJ,19.4285714285714
3302056,2021-02-10,19,RJ,17.7142857142857
3302056,2021-02-11,18,RJ,16.4285714285714
3302106,2021-01-20,180,RJ,
3302106,2021-01-21,80,RJ,
3302106,2021-01-22,40,RJ,
3302106,2021-01-25,20,RJ,
3302106,2021-01-26,10,RJ,
3302106,2021-01-27,6,RJ,
3302205,2021-01-19,1,RJ,
3302205,2021-01-20,38,RJ,
3302205,2021-01-21,7,RJ,
3302205,2021-01-22,62,RJ,
3302205,2021-01-25,88,RJ,
3302205,2021-01-26,21,RJ,
3302205,2021-01-27,41,RJ,36.8571428571429
3302205,2021-01-28,4,RJ,37.2857142857143
3302205,2021-01-29,8,RJ,33
3302205,2021-02-01,20,RJ,34.8571428571429
3302205,2021-02-02,36,RJ,31.1428571428571
3302205,2021-02-03,38,RJ,24
3302205,2021-02-04,26,RJ,24.7142857142857
3302205,2021-02-05,17,RJ,21.2857142857143
3302205,2021-02-08,17,RJ,23.1428571428571
3302205,2021-02-09,8,RJ,23.1428571428571
3302205,2021-02-10,8,RJ,21.4285714285714
3302254,2021-01-20,46,RJ,
3302254,2021-01-21,43,RJ,
3302254,2021-01-22,27,RJ,
3302254,2021-01-25,1,RJ,
3302254,2021-01-26,7,RJ,
3302254,2021-01-27,10,RJ,
3302254,2021-01-28,11,RJ,20.7142857142857
3302254,2021-01-29,8,RJ,15.2857142857143
3302254,2021-02-01,2,RJ,9.42857142857143
3302254,2021-02-04,22,RJ,8.71428571428571
3302254,2021-02-10,2,RJ,8.85714285714286
3302270,2021-01-20,245,RJ,
3302270,2021-01-21,315,RJ,
3302270,2021-01-22,103,RJ,
3302270,2021-01-25,125,RJ,
3302270,2021-01-26,33,RJ,
3302270,2021-01-27,138,RJ,
3302270,2021-01-28,36,RJ,142.142857142857
3302270,2021-01-29,40,RJ,112.857142857143
3302270,2021-01-30,18,RJ,70.4285714285714
3302270,2021-02-01,14,RJ,57.7142857142857
3302270,2021-02-02,18,RJ,42.4285714285714
3302270,2021-02-03,23,RJ,41
3302270,2021-02-04,24,RJ,24.7142857142857
3302270,2021-02-05,14,RJ,21.5714285714286
3302270,2021-02-08,37,RJ,21.1428571428571
3302270,2021-02-09,20,RJ,21.4285714285714
3302403,2021-01-20,110,RJ,
3302403,2021-01-21,86,RJ,
3302403,2021-01-22,59,RJ,
3302452,2021-01-19,27,RJ,
3302452,2021-01-20,32,RJ,
3302452,2021-01-21,23,RJ,
3302452,2021-01-22,7,RJ,
3302452,2021-01-26,64,RJ,
3302452,2021-01-27,11,RJ,
3302452,2021-02-04,22,RJ,26.5714285714286
3302452,2021-02-05,16,RJ,25
3302452,2021-02-09,33,RJ,25.1428571428571
3302452,2021-02-10,24,RJ,25.2857142857143
3302452,2021-02-11,8,RJ,25.4285714285714
3302502,2021-01-19,87,RJ,
3302502,2021-01-20,63,RJ,
3302502,2021-01-21,101,RJ,
3302502,2021-01-22,60,RJ,
3302502,2021-01-23,37,RJ,
3302502,2021-01-24,2,RJ,
3302502,2021-01-25,99,RJ,64.1428571428572
3302502,2021-01-26,127,RJ,69.8571428571429
3302502,2021-01-27,141,RJ,81
3302502,2021-01-28,102,RJ,81.1428571428571
3302502,2021-01-29,78,RJ,83.7142857142857
3302502,2021-02-01,230,RJ,111.285714285714
3302502,2021-02-02,110,RJ,126.714285714286
3302502,2021-02-03,166,RJ,136.285714285714
3302502,2021-02-04,77,RJ,129.142857142857
3302502,2021-02-05,86,RJ,121.285714285714
3302502,2021-02-08,191,RJ,134
3302502,2021-02-09,247,RJ,158.142857142857
3302502,2021-02-10,269,RJ,163.714285714286
3302502,2021-02-11,201,RJ,176.714285714286
3302502,2021-02-12,33,RJ,157.714285714286
3302601,2021-01-19,3,RJ,
3302601,2021-01-20,77,RJ,
3302601,2021-01-21,72,RJ,
3302601,2021-01-22,57,RJ,
3302601,2021-01-23,58,RJ,
3302601,2021-01-24,26,RJ,
3302601,2021-01-25,74,RJ,52.4285714285714
3302601,2021-01-26,78,RJ,63.1428571428572
3302601,2021-01-27,85,RJ,64.2857142857143
3302601,2021-01-28,53,RJ,61.5714285714286
3302601,2021-01-29,11,RJ,55
3302601,2021-02-01,139,RJ,66.5714285714286
3302601,2021-02-02,54,RJ,70.5714285714286
3302601,2021-02-03,11,RJ,61.5714285714286
3302601,2021-02-04,102,RJ,65
3302601,2021-02-05,4,RJ,53.4285714285714
3302601,2021-02-08,20,RJ,48.7142857142857
3302601,2021-02-09,7,RJ,48.1428571428572
3302601,2021-02-10,51,RJ,35.5714285714286
3302601,2021-02-11,3,RJ,28.2857142857143
3302700,2021-01-19,11,RJ,
3302700,2021-01-20,199,RJ,
3302700,2021-01-21,74,RJ,
3302700,2021-01-22,175,RJ,
3302700,2021-01-23,166,RJ,
3302700,2021-01-24,144,RJ,
3302700,2021-01-25,121,RJ,127.142857142857
3302700,2021-01-26,165,RJ,149.142857142857
3302700,2021-01-27,162,RJ,143.857142857143
3302700,2021-01-28,119,RJ,150.285714285714
3302700,2021-01-29,18,RJ,127.857142857143
3302700,2021-02-01,24,RJ,107.571428571429
3302700,2021-02-02,89,RJ,99.7142857142857
3302700,2021-02-03,11,RJ,84
3302700,2021-02-04,197,RJ,88.5714285714286
3302700,2021-02-05,12,RJ,67.1428571428571
3302700,2021-02-06,24,RJ,53.5714285714286
3302700,2021-02-08,35,RJ,56
3302700,2021-02-09,12,RJ,54.2857142857143
3302700,2021-02-10,20,RJ,44.4285714285714
3302809,2021-01-19,2,RJ,
3302809,2021-01-20,58,RJ,
3302809,2021-01-21,41,RJ,
3302809,2021-01-22,28,RJ,
3302809,2021-01-23,1,RJ,
3302809,2021-01-25,19,RJ,
3302809,2021-01-26,13,RJ,23.1428571428571
3302809,2021-01-27,31,RJ,27.2857142857143
3302809,2021-01-29,6,RJ,19.8571428571429
3302809,2021-02-04,56,RJ,22
3302809,2021-02-05,2,RJ,18.2857142857143
3302809,2021-02-09,1,RJ,18.2857142857143
3302858,2021-01-20,2,RJ,
3302858,2021-01-26,26,RJ,
3302858,2021-01-27,82,RJ,
3302858,2021-01-28,234,RJ,
3302858,2021-01-29,370,RJ,
3302858,2021-02-01,418,RJ,
3302858,2021-02-02,202,RJ,190.571428571429
3302858,2021-02-03,27,RJ,194.142857142857
3302858,2021-02-04,38,RJ,195.857142857143
3302858,2021-02-05,20,RJ,187
3302858,2021-02-08,40,RJ,159.285714285714
3302858,2021-02-09,30,RJ,110.714285714286
3302858,2021-02-10,72,RJ,61.2857142857143
3302858,2021-02-11,45,RJ,38.8571428571429
3302858,2021-02-12,32,RJ,39.5714285714286
3302908,2021-01-19,1,RJ,
3302908,2021-01-20,95,RJ,
3302908,2021-01-21,100,RJ,
3302908,2021-01-22,42,RJ,
3302908,2021-01-25,40,RJ,
3302908,2021-01-26,86,RJ,
3302908,2021-01-27,79,RJ,63.2857142857143
3302908,2021-01-28,22,RJ,66.2857142857143
3302908,2021-01-29,27,RJ,56.5714285714286
3302908,2021-02-01,22,RJ,45.4285714285714
3302908,2021-02-02,30,RJ,43.7142857142857
3302908,2021-02-03,22,RJ,41.1428571428572
3302908,2021-02-04,46,RJ,35.4285714285714
3302908,2021-02-05,10,RJ,25.5714285714286
3303005,2021-01-20,14,RJ,
3303005,2021-01-21,8,RJ,
3303005,2021-01-22,1,RJ,
3303005,2021-01-29,1,RJ,
3303005,2021-02-01,18,RJ,
3303005,2021-02-03,13,RJ,
3303005,2021-02-05,30,RJ,12.1428571428571
3303005,2021-02-08,30,RJ,14.4285714285714
3303005,2021-02-10,17,RJ,15.7142857142857
3303005,2021-02-11,16,RJ,17.8571428571429
3303005,2021-02-12,2,RJ,18
3303104,2021-01-20,25,RJ,
3303104,2021-01-21,45,RJ,
3303104,2021-01-22,10,RJ,
3303104,2021-02-01,12,RJ,
3303104,2021-02-02,10,RJ,
3303104,2021-02-04,2,RJ,
3303104,2021-02-08,10,RJ,16.2857142857143
3303203,2021-01-20,1555,RJ,
3303203,2021-01-21,98,RJ,
3303203,2021-01-22,43,RJ,
3303203,2021-01-25,8,RJ,
3303203,2021-01-26,55,RJ,
3303203,2021-01-27,18,RJ,
3303203,2021-01-28,15,RJ,256
3303203,2021-01-29,13,RJ,35.7142857142857
3303203,2021-02-02,14,RJ,23.7142857142857
3303203,2021-02-03,19,RJ,20.2857142857143
3303203,2021-02-04,26,RJ,22.8571428571429
3303203,2021-02-05,28,RJ,19
3303203,2021-02-08,300,RJ,59.2857142857143
3303203,2021-02-09,198,RJ,85.4285714285714
3303203,2021-02-10,128,RJ,101.857142857143
3303203,2021-02-11,39,RJ,105.428571428571
3303203,2021-02-12,8,RJ,103.857142857143
3303302,2021-01-19,2,RJ,
3303302,2021-01-20,537,RJ,
3303302,2021-01-21,601,RJ,
3303302,2021-01-22,358,RJ,
3303302,2021-01-25,101,RJ,
3303302,2021-01-26,125,RJ,
3303302,2021-01-27,125,RJ,264.142857142857
3303302,2021-01-28,808,RJ,379.285714285714
3303302,2021-01-29,774,RJ,413.142857142857
3303302,2021-02-01,445,RJ,390.857142857143
3303302,2021-02-02,249,RJ,375.285714285714
3303302,2021-02-03,67,RJ,370.428571428571
3303302,2021-02-04,238,RJ,386.571428571429
3303302,2021-02-05,288,RJ,409.857142857143
3303302,2021-02-08,462,RJ,360.428571428571
3303302,2021-02-09,1,RJ,250
3303302,2021-02-10,181,RJ,212.285714285714
3303302,2021-02-11,331,RJ,224
3303302,2021-02-12,38,RJ,219.857142857143
3303401,2021-01-18,1,RJ,
3303401,2021-01-25,151,RJ,
3303401,2021-01-26,38,RJ,
3303401,2021-01-27,127,RJ,
3303401,2021-01-28,89,RJ,
3303401,2021-02-01,25,RJ,
3303708,2021-01-20,116,RJ,
3303708,2021-01-21,149,RJ,
3303708,2021-01-22,88,RJ,
3303708,2021-01-25,195,RJ,
3303708,2021-01-26,149,RJ,
3303708,2021-01-27,138,RJ,
3303708,2021-01-28,71,RJ,129.428571428571
3303708,2021-01-29,113,RJ,129
3303708,2021-02-01,66,RJ,117.142857142857
3303708,2021-02-02,55,RJ,112.428571428571
3303708,2021-02-04,66,RJ,94
3303708,2021-02-08,252,RJ,108.714285714286
3303708,2021-02-09,68,RJ,98.7142857142857
3303708,2021-02-10,165,RJ,112.142857142857
3303708,2021-02-11,12,RJ,97.7142857142857
3303856,2021-01-20,21,RJ,
3303856,2021-01-21,70,RJ,
3303856,2021-01-22,23,RJ,
3303856,2021-01-25,7,RJ,
3303856,2021-01-26,57,RJ,
3303856,2021-01-27,30,RJ,
3303856,2021-01-28,36,RJ,34.8571428571429
3303856,2021-01-29,27,RJ,35.7142857142857
3303856,2021-02-01,24,RJ,29.1428571428571
3303856,2021-02-02,7,RJ,26.8571428571429
3303856,2021-02-03,5,RJ,26.5714285714286
3303856,2021-02-04,2,RJ,18.7142857142857
3303856,2021-02-05,1,RJ,14.5714285714286
3303856,2021-02-08,4,RJ,10
3303856,2021-02-09,2,RJ,6.42857142857143
3303906,2021-01-19,3,RJ,
3303906,2021-01-20,62,RJ,
3303906,2021-01-21,213,RJ,
3303906,2021-01-22,12,RJ,
3303906,2021-01-23,262,RJ,
3303906,2021-01-25,94,RJ,
3303906,2021-01-26,196,RJ,120.285714285714
3303906,2021-01-27,67,RJ,129.428571428571
3303906,2021-02-05,77,RJ,131.571428571429
3303955,2021-01-19,71,RJ,
3303955,2021-01-20,65,RJ,
3303955,2021-01-25,79,RJ,
3303955,2021-01-26,166,RJ,
3303955,2021-01-27,39,RJ,
3303955,2021-01-28,37,RJ,
3303955,2021-01-29,47,RJ,72
3303955,2021-02-04,1,RJ,62
3303955,2021-02-08,64,RJ,61.8571428571429
3303955,2021-02-09,59,RJ,59
3303955,2021-02-10,47,RJ,42
3303955,2021-02-11,10,RJ,37.8571428571429
3303955,2021-02-12,1,RJ,32.7142857142857
3304003,2021-01-19,34,RJ,
3304003,2021-01-20,104,RJ,
3304003,2021-01-21,38,RJ,
3304003,2021-01-22,24,RJ,
3304003,2021-01-23,4,RJ,
3304003,2021-01-25,26,RJ,
3304003,2021-01-26,30,RJ,37.1428571428572
3304003,2021-01-27,23,RJ,35.5714285714286
3304003,2021-01-28,37,RJ,26
3304003,2021-01-29,3,RJ,21
3304003,2021-02-01,1,RJ,17.7142857142857
3304003,2021-02-03,7,RJ,18.1428571428571
3304003,2021-02-04,2,RJ,14.7142857142857
3304003,2021-02-05,2,RJ,10.7142857142857
3304003,2021-02-10,24,RJ,10.8571428571429
3304003,2021-02-11,5,RJ,6.28571428571429
3304003,2021-02-12,1,RJ,6
3304102,2021-01-19,5,RJ,
3304102,2021-01-20,35,RJ,
3304102,2021-01-21,19,RJ,
3304102,2021-01-22,17,RJ,
3304102,2021-01-25,29,RJ,
3304102,2021-01-26,95,RJ,
3304102,2021-01-27,42,RJ,34.5714285714286
3304102,2021-01-28,43,RJ,40
3304102,2021-02-01,31,RJ,39.4285714285714
3304102,2021-02-02,22,RJ,39.8571428571429
3304102,2021-02-04,40,RJ,43.1428571428572
3304102,2021-02-05,19,RJ,41.7142857142857
3304102,2021-02-08,39,RJ,33.7142857142857
3304102,2021-02-09,31,RJ,32.1428571428572
3304102,2021-02-10,18,RJ,28.5714285714286
3304102,2021-02-11,20,RJ,27
3304110,2021-01-20,37,RJ,
3304110,2021-01-21,21,RJ,
3304110,2021-01-22,23,RJ,
3304110,2021-01-25,15,RJ,
3304110,2021-01-26,6,RJ,
3304110,2021-01-27,25,RJ,
3304110,2021-01-28,31,RJ,22.5714285714286
3304110,2021-01-29,72,RJ,27.5714285714286
3304110,2021-02-01,48,RJ,31.4285714285714
3304110,2021-02-02,43,RJ,34.2857142857143
3304110,2021-02-03,21,RJ,35.1428571428571
3304110,2021-02-04,44,RJ,40.5714285714286
3304110,2021-02-05,12,RJ,38.7142857142857
3304110,2021-02-08,7,RJ,35.2857142857143
3304128,2021-01-20,62,RJ,
3304128,2021-01-21,21,RJ,
3304128,2021-01-22,22,RJ,
3304128,2021-01-26,49,RJ,
3304128,2021-01-27,22,RJ,
3304128,2021-01-28,21,RJ,
3304128,2021-01-29,16,RJ,30.4285714285714
3304128,2021-02-04,10,RJ,23
3304128,2021-02-05,10,RJ,21.4285714285714
3304128,2021-02-09,1,RJ,18.4285714285714
3304128,2021-02-10,16,RJ,13.7142857142857
3304144,2021-01-20,239,RJ,
3304144,2021-01-21,117,RJ,
3304144,2021-01-22,103,RJ,
3304144,2021-01-23,49,RJ,
3304144,2021-01-25,111,RJ,
3304144,2021-01-26,78,RJ,
3304144,2021-01-27,84,RJ,111.571428571429
3304144,2021-01-28,107,RJ,92.7142857142857
3304144,2021-01-29,55,RJ,83.8571428571429
3304144,2021-02-02,43,RJ,75.2857142857143
3304144,2021-02-03,36,RJ,73.4285714285714
3304144,2021-02-04,21,RJ,60.5714285714286
3304144,2021-02-11,11,RJ,51
3304151,2021-01-19,42,RJ,
3304151,2021-01-20,28,RJ,
3304151,2021-01-21,35,RJ,
3304151,2021-01-22,22,RJ,
3304151,2021-01-23,11,RJ,
3304151,2021-01-25,52,RJ,
3304151,2021-01-26,43,RJ,33.2857142857143
3304151,2021-01-27,49,RJ,34.2857142857143
3304151,2021-01-28,63,RJ,39.2857142857143
3304151,2021-01-29,30,RJ,38.5714285714286
3304151,2021-02-01,58,RJ,43.7142857142857
3304151,2021-02-02,70,RJ,52.1428571428572
3304151,2021-02-03,96,RJ,58.4285714285714
3304151,2021-02-04,29,RJ,56.4285714285714
3304151,2021-02-05,33,RJ,54.1428571428572
3304151,2021-02-08,23,RJ,48.4285714285714
3304151,2021-02-09,16,RJ,46.4285714285714
3304201,2021-01-19,82,RJ,
3304201,2021-01-20,354,RJ,
3304201,2021-01-21,201,RJ,
3304201,2021-01-22,117,RJ,
3304201,2021-01-24,1,RJ,
3304201,2021-01-25,30,RJ,
3304201,2021-01-26,296,RJ,154.428571428571
3304201,2021-01-27,278,RJ,182.428571428571
3304201,2021-01-28,263,RJ,169.428571428571
3304201,2021-01-29,65,RJ,150
3304201,2021-02-01,64,RJ,142.428571428571
3304201,2021-02-02,60,RJ,150.857142857143
3304201,2021-02-03,110,RJ,162.285714285714
3304201,2021-02-04,47,RJ,126.714285714286
3304201,2021-02-05,46,RJ,93.5714285714286
3304201,2021-02-06,278,RJ,95.7142857142857
3304201,2021-02-08,40,RJ,92.1428571428571
3304201,2021-02-09,78,RJ,94.1428571428571
3304201,2021-02-10,54,RJ,93.2857142857143
3304201,2021-02-11,58,RJ,85.8571428571429
3304201,2021-02-12,6,RJ,80
3304300,2021-01-20,170,RJ,
3304300,2021-01-21,200,RJ,
3304300,2021-01-22,101,RJ,
3304300,2021-01-23,20,RJ,
3304300,2021-01-25,39,RJ,
3304300,2021-01-26,167,RJ,
3304300,2021-01-27,37,RJ,104.857142857143
3304300,2021-01-28,87,RJ,93
3304300,2021-01-29,82,RJ,76.1428571428571
3304300,2021-02-01,21,RJ,64.7142857142857
3304300,2021-02-02,105,RJ,76.8571428571429
3304300,2021-02-03,61,RJ,80
3304300,2021-02-04,82,RJ,67.8571428571429
3304300,2021-02-05,51,RJ,69.8571428571429
3304409,2021-01-20,76,RJ,
3304409,2021-01-21,49,RJ,
3304409,2021-01-22,44,RJ,
3304409,2021-01-23,10,RJ,
3304409,2021-01-24,10,RJ,
3304409,2021-01-25,7,RJ,
3304409,2021-01-26,48,RJ,34.8571428571429
3304409,2021-01-27,31,RJ,28.4285714285714
3304409,2021-01-28,33,RJ,26.1428571428571
3304409,2021-01-29,10,RJ,21.2857142857143
3304409,2021-01-31,1,RJ,20
3304409,2021-02-01,10,RJ,20
3304409,2021-02-02,15,RJ,21.1428571428571
3304409,2021-02-03,20,RJ,17.1428571428571
3304409,2021-02-04,10,RJ,14.1428571428571
3304409,2021-02-08,11,RJ,11
3304409,2021-02-09,30,RJ,13.8571428571429
